Date,Open,High,Low,Close,Adj Close,Volume
2017-02-14,19478.859375,19501.009766,19115.109375,19251.080078,19251.080078,665900000
2017-02-21,19267.869141,19419.220703,18995.550781,19107.470703,19107.470703,671300000
2017-02-28,19194.679688,19668.009766,19118.990234,19379.140625,19379.140625,610400000
2017-03-07,19337.189453,19656.480469,19198.779297,19633.750000,19633.750000,551000000
2017-03-14,19634.289063,19637.550781,19454.169922,19521.589844,19521.589844,498600000
2017-03-21,19416.550781,19485.140625,18973.750000,18985.589844,18985.589844,607800000
2017-03-28,19159.070313,19251.300781,18909.259766,18983.230469,18983.230469,645300000
2017-04-04,18933.820313,18947.330078,18517.429688,18797.880859,18797.880859,675000000
2017-04-11,18717.550781,18767.699219,18224.679688,18355.259766,18355.259766,345100000
2017-04-18,18497.380859,18910.330078,18327.330078,18875.880859,18875.880859,542300000
2017-04-25,18872.560547,19311.210938,18867.189453,19310.519531,19310.519531,588400000
2017-05-02,19335.720703,19929.480469,19335.019531,19895.699219,19895.699219,261400000
2017-05-09,19915.640625,19989.939453,19740.630859,19869.849609,19869.849609,654000000
2017-05-16,19953.060547,19998.490234,19449.730469,19678.279297,19678.279297,579000000
2017-05-23,19647.740234,19850.929688,19585.539063,19682.570313,19682.570313,431600000
2017-05-30,19681.109375,20239.810547,19570.130859,20170.820313,20170.820313,550700000
2017-06-06,20122.259766,20152.949219,19837.640625,19908.580078,19908.580078,583900000
2017-06-13,19859.810547,20087.710938,19755.339844,20067.750000,20067.750000,512100000
2017-06-20,20234.119141,20318.109375,20089.539063,20153.349609,20153.349609,436300000
2017-06-27,20229.119141,20266.589844,19946.509766,20055.800781,20055.800781,524600000
2017-07-04,20192.269531,20197.160156,19856.650391,20080.980469,20080.980469,465200000
2017-07-11,20073.859375,20200.880859,20061.160156,20118.859375,20118.859375,332300000
2017-07-18,20074.410156,20157.109375,19901.880859,19975.669922,19975.669922,415400000
2017-07-25,19979.560547,20176.390625,19891.900391,19925.179688,19925.179688,494300000
2017-08-01,19907.080078,20113.730469,19904.720703,20055.890625,20055.890625,446800000
2017-08-08,20062.650391,20076.800781,19486.480469,19537.099609,19537.099609,397300000
2017-08-15,19689.380859,19824.119141,19365.650391,19393.130859,19393.130859,402600000
2017-08-22,19373.109375,19561.320313,19351.919922,19449.900391,19449.900391,364600000
2017-08-29,19319.109375,19735.960938,19280.019531,19508.250000,19508.250000,415800000
2017-09-05,19533.380859,19567.029297,19239.519531,19545.769531,19545.769531,433300000
2017-09-12,19736.140625,19933.400391,19718.800781,19909.500000,19909.500000,380000000
2017-09-19,20128.179688,20481.269531,20122.000000,20397.580078,20397.580078,515400000
2017-09-26,20349.259766,20411.330078,20213.660156,20400.779297,20400.779297,395300000
2017-10-03,20475.250000,20721.150391,20438.169922,20690.710938,20690.710938,279500000
2017-10-10,20680.539063,21347.070313,20663.080078,21255.560547,21255.560547,451700000
2017-10-17,21352.169922,21723.599609,21230.669922,21696.650391,21696.650391,422800000
2017-10-24,21670.000000,22086.880859,21646.519531,22011.669922,22011.669922,548800000
2017-10-31,21897.289063,22644.679688,21840.070313,22548.349609,22548.349609,432600000
2017-11-07,22518.750000,23382.150391,22380.990234,22380.990234,22380.990234,555700000
2017-11-14,22342.929688,22757.400391,21972.339844,22261.759766,22261.759766,498500000
2017-11-21,22456.789063,22677.339844,22381.009766,22495.990234,22495.990234,288600000
2017-11-28,22474.740234,22994.310547,22363.939453,22707.160156,22707.160156,466800000
2017-12-05,22595.330078,22938.730469,22119.210938,22938.730469,22938.730469,429100000
2017-12-12,22936.410156,22994.330078,22478.320313,22901.769531,22901.769531,447200000
2017-12-19,22961.470703,22990.419922,22728.060547,22939.179688,22939.179688,313700000
2017-12-26,22922.949219,22954.449219,22736.429688,22764.939453,22764.939453,190400000
2018-01-02,23073.730469,23730.470703,23065.199219,23714.529297,23714.529297,204100000
2018-01-09,23948.970703,23952.609375,23588.070313,23714.880859,23714.880859,435700000
2018-01-16,23721.169922,24084.419922,23697.810547,23816.330078,23816.330078,387100000
2018-01-23,23924.400391,24129.339844,23580.169922,23629.339844,23629.339844,390800000
2018-01-30,23559.330078,23581.980469,22659.429688,22682.080078,22682.080078,496600000
2018-02-06,22267.000000,22353.869141,21078.710938,21382.619141,21382.619141,565900000
2018-02-13,21633.339844,22152.849609,20950.150391,22149.210938,22149.210938,451300000
2018-02-20,22054.320313,22226.529297,21626.849609,22153.630859,22153.630859,351900000
2018-02-27,22391.669922,22502.050781,20937.259766,21042.089844,21042.089844,437700000
2018-03-06,21390.199219,21971.160156,21201.939453,21824.029297,21824.029297,416600000
2018-03-13,21742.449219,21968.099609,21366.880859,21480.900391,21480.900391,341400000
2018-03-20,21297.980469,21592.000000,20347.490234,20766.099609,20766.099609,367600000
2018-03-27,20958.900391,21597.470703,20776.820313,21388.580078,21388.580078,380000000
2018-04-03,21115.480469,21742.839844,21056.019531,21678.259766,21678.259766,356600000
2018-04-10,21599.669922,21933.990234,21542.369141,21835.529297,21835.529297,329100000
2018-04-17,21801.830078,22360.650391,21772.419922,22088.039063,22088.039063,341100000
2018-04-24,22228.820313,22495.560547,22080.759766,22467.869141,22467.869141,311700000
2018-05-01,22453.419922,22568.189453,22350.910156,22467.160156,22467.160156,229600000
2018-05-08,22440.650391,22894.759766,22364.750000,22865.859375,22865.859375,385400000
2018-05-15,22889.470703,23050.390625,22695.839844,23002.369141,23002.369141,366600000
2018-05-22,23025.949219,23031.669922,22318.150391,22481.089844,22481.089844,343300000
2018-05-29,22431.949219,22515.720703,21931.650391,22475.939453,22475.939453,437100000
2018-06-05,22552.169922,22879.000000,22470.039063,22804.039063,22804.039063,346800000
